date,description,category,amount,type,type_clean,month,year,bucket,day,dayofweek,is_weekend,amount_log,is_expense
2023-10-06,Good lay coach.,Health & Fitness,631.06,Expense,expense,2023-10,2023,lainnya,6,4,0,6.448984326349514,1
2023-10-08,Expect win stuff realize project.,Other,1868.0,Income,income,2023-10,2023,lainnya,8,6,1,7.533158807455563,0
2023-10-08,Draw american first.,Investment,2942.0,Income,income,2023-10,2023,tabungan,8,6,1,7.987184748233473,0
2023-10-08,Employee continue none alone.,Salary,1458.39,Expense,expense,2023-10,2023,income,8,6,1,7.285773819177031,1
2023-10-09,Challenge large wish move.,Health & Fitness,872.99,Expense,expense,2023-10,2023,lainnya,9,0,0,6.773068933942482,1
2023-10-09,Identify material.,Utilities,692.04,Expense,expense,2023-10,2023,kebutuhan_pokok,9,0,0,6.541087717581885,1
2023-10-11,Until choose wife national.,Health & Fitness,1502.73,Expense,expense,2023-10,2023,lainnya,11,2,0,7.315703967117316,1
2023-10-13,Positive far time wide.,Other,656.0,Income,income,2023-10,2023,lainnya,13,4,0,6.487684018484611,0
2023-10-14,Son rock two.,Utilities,430.27,Expense,expense,2023-10,2023,kebutuhan_pokok,14,5,1,6.066734344081793,1
2023-10-14,Rule too.,Investment,1508.0,Income,income,2023-10,2023,tabungan,14,5,1,7.319202458767849,0
2023-10-15,Bring agent pay detail group.,Food & Drink,756.63,Expense,expense,2023-10,2023,kebutuhan_pokok,15,6,1,6.6301951398206995,1
2023-10-15,Part crime.,Food & Drink,1191.91,Expense,expense,2023-10,2023,kebutuhan_pokok,15,6,1,7.084150979185114,1
2023-10-16,Sit short cultural.,Investment,661.0,Income,income,2023-10,2023,tabungan,16,0,0,6.495265555937008,0
2023-10-17,Support quality whatever wish hour.,Investment,3914.0,Income,income,2023-10,2023,tabungan,17,1,0,8.272570608424903,0
2023-10-17,Owner memory argue project.,Rent,1099.09,Expense,expense,2023-10,2023,kebutuhan_pokok,17,1,0,7.003147273621355,1
2023-10-27,Respond into history.,Utilities,418.93,Expense,expense,2023-10,2023,kebutuhan_pokok,27,4,0,6.040088030720315,1
2023-10-27,General final knowledge.,Food & Drink,609.22,Expense,expense,2023-10,2023,kebutuhan_pokok,27,4,0,6.413819547884414,1
2023-10-29,Democratic thousand.,Travel,1249.37,Expense,expense,2023-10,2023,kebutuhan_sekunder,29,6,1,7.131194786496989,1
2023-10-30,Eye south wife interest.,Shopping,1663.0,Expense,expense,2023-10,2023,kebutuhan_sekunder,30,0,0,7.416979621381154,1
2023-10-30,Structure our century.,Investment,2815.0,Income,income,2023-10,2023,tabungan,30,0,0,7.943072717277933,0
2023-11-04,Write moment friend value.,Investment,4577.0,Income,income,2023-11,2023,tabungan,4,5,1,8.429017500512511,0
2023-11-05,According police.,Investment,2654.0,Income,income,2023-11,2023,tabungan,5,6,1,7.884199933676039,0
2023-11-08,Company left nothing trip.,Entertainment,722.26,Expense,expense,2023-11,2023,kebutuhan_sekunder,8,2,0,6.583768770238365,1
2023-11-08,Strategy face make.,Utilities,88.42,Expense,expense,2023-11,2023,kebutuhan_pokok,8,2,0,4.4933443708058345,1
2023-11-08,Fight nice less agree able.,Entertainment,1379.53,Expense,expense,2023-11,2023,kebutuhan_sekunder,8,2,0,7.23022276239088,1
2023-11-09,What strong line.,Entertainment,15.45,Expense,expense,2023-11,2023,kebutuhan_sekunder,9,3,0,2.800325477211381,1
2023-11-09,Conference trade population agreement.,Rent,1672.11,Expense,expense,2023-11,2023,kebutuhan_pokok,9,3,0,7.42243944897481,1
2023-11-11,Yes at seat ok.,Utilities,1899.4,Expense,expense,2023-11,2023,kebutuhan_pokok,11,5,1,7.549819669312766,1
2023-11-11,Than physical live reason.,Rent,1449.89,Expense,expense,2023-11,2023,kebutuhan_pokok,11,5,1,7.279932440224126,1
2023-11-13,Mention offer suddenly clear.,Other,2393.0,Income,income,2023-11,2023,lainnya,13,0,0,7.780720886117918,0
2023-11-14,Floor there career.,Travel,535.61,Expense,expense,2023-11,2023,kebutuhan_sekunder,14,1,0,6.285271573673264,1
2023-11-14,Evening information.,Investment,823.0,Income,income,2023-11,2023,tabungan,14,1,0,6.714170529909472,0
2023-11-15,Face morning.,Health & Fitness,1605.18,Expense,expense,2023-11,2023,lainnya,15,2,0,7.381613967927367,1
2023-11-17,Create physical share out cold.,Rent,199.05,Expense,expense,2023-11,2023,kebutuhan_pokok,17,4,0,5.298567335303244,1
2023-11-18,Step rate feeling rate.,Food & Drink,29.25,Expense,expense,2023-11,2023,kebutuhan_pokok,18,5,1,3.4094961844768505,1
2023-11-21,Move goal.,Investment,3192.0,Income,income,2023-11,2023,tabungan,21,1,0,8.068716192714781,0
2023-11-21,Carry example.,Salary,1910.63,Expense,expense,2023-11,2023,income,21,1,0,7.555711560240621,1
2023-11-22,Future treat bill choice.,Rent,751.52,Expense,expense,2023-11,2023,kebutuhan_pokok,22,2,0,6.62342757434293,1
2023-11-23,Somebody next ready.,Rent,807.55,Expense,expense,2023-11,2023,kebutuhan_pokok,23,3,0,6.695242520023953,1
2023-11-23,Republican reduce sort individual trouble.,Travel,1673.06,Expense,expense,2023-11,2023,kebutuhan_sekunder,23,3,0,7.423007092701008,1
2023-11-26,Type look find.,Salary,1601.8,Expense,expense,2023-11,2023,income,26,6,1,7.379507378761989,1
2023-11-26,Stage threat our.,Utilities,234.98,Expense,expense,2023-11,2023,kebutuhan_pokok,26,6,1,5.4637470556717735,1
2023-11-26,Report agreement sport.,Food & Drink,1963.32,Expense,expense,2023-11,2023,kebutuhan_pokok,26,6,1,7.58290140843253,1
2023-11-26,Task central dinner.,Rent,837.9,Expense,expense,2023-11,2023,kebutuhan_pokok,26,6,1,6.732091509852249,1
2023-11-27,Candidate bad real.,Salary,370.71,Expense,expense,2023-11,2023,income,27,0,0,5.91811398035805,1
2023-11-27,Affect machine.,Health & Fitness,1226.6,Expense,expense,2023-11,2023,lainnya,27,0,0,7.112816322745581,1
2023-11-28,Cultural allow.,Utilities,971.33,Expense,expense,2023-11,2023,kebutuhan_pokok,28,1,0,6.879695253014099,1
2023-11-28,Arrive budget education at property.,Shopping,886.97,Expense,expense,2023-11,2023,kebutuhan_sekunder,28,1,0,6.788937958637701,1
2023-11-29,Turn day top.,Other,601.0,Income,income,2023-11,2023,lainnya,29,2,0,6.400257445308821,0
2023-12-05,Ahead certainly second everyone.,Entertainment,1956.01,Expense,expense,2023-12,2023,kebutuhan_sekunder,5,1,0,7.579173077245055,1
2023-12-05,Goal talk sit party.,Health & Fitness,1043.01,Expense,expense,2023-12,2023,lainnya,5,1,0,6.950824346940771,1
2023-12-06,Attention standard shake more respond.,Rent,871.37,Expense,expense,2023-12,2023,kebutuhan_pokok,6,2,0,6.771213645840736,1
2023-12-08,Top mr wind.,Salary,698.04,Expense,expense,2023-12,2023,income,8,4,0,6.549707965203126,1
2023-12-09,Turn surface listen.,Shopping,305.82,Expense,expense,2023-12,2023,kebutuhan_sekunder,9,5,1,5.7262612564166275,1
2023-12-09,Pull blue strong wonder.,Food & Drink,33.17,Expense,expense,2023-12,2023,kebutuhan_pokok,9,5,1,3.5313480661272005,1
2023-12-10,Method imagine seven.,Salary,1705.22,Expense,expense,2023-12,2023,income,10,6,1,7.442035676361115,1
2023-12-11,Letter mind many.,Rent,1505.35,Expense,expense,2023-12,2023,kebutuhan_pokok,11,0,0,7.317444785076738,1
2023-12-13,News american foreign.,Health & Fitness,1940.59,Expense,expense,2023-12,2023,lainnya,13,2,0,7.571262504007699,1
2023-12-14,Exist outside find wish.,Investment,3601.0,Income,income,2023-12,2023,tabungan,14,3,0,8.189244525735901,0
2023-12-14,Network fact talk.,Entertainment,166.87,Expense,expense,2023-12,2023,kebutuhan_sekunder,14,3,0,5.123189870334323,1
2023-12-18,Thus sort.,Salary,185.16,Expense,expense,2023-12,2023,income,18,0,0,5.2266065189940365,1
2023-12-20,Actually purpose public.,Health & Fitness,246.23,Expense,expense,2023-12,2023,lainnya,20,2,0,5.510319077443402,1
2023-12-21,Mission put budget house.,Food & Drink,214.26,Expense,expense,2023-12,2023,kebutuhan_pokok,21,3,0,5.371846599836152,1
2023-12-22,Ask window full.,Food & Drink,1653.56,Expense,expense,2023-12,2023,kebutuhan_pokok,22,4,0,7.411290391436665,1
2023-12-23,Do interesting material.,Travel,1781.32,Expense,expense,2023-12,2023,kebutuhan_sekunder,23,5,1,7.485671165422268,1
2023-12-25,Event smile popular hundred live.,Salary,1901.21,Expense,expense,2023-12,2023,income,25,0,0,7.550771647105227,1
2023-12-26,Memory challenge lawyer business.,Food & Drink,1635.01,Expense,expense,2023-12,2023,kebutuhan_pokok,26,1,0,7.400015629613449,1
2023-12-27,Discuss wall ahead scene.,Health & Fitness,1124.7,Expense,expense,2023-12,2023,lainnya,27,2,0,7.0261603433607585,1
2023-12-29,Question will him quickly.,Salary,1436.15,Expense,expense,2023-12,2023,income,29,4,0,7.270417264764992,1
2023-12-29,Perform benefit baby.,Salary,236.91,Expense,expense,2023-12,2023,income,29,4,0,5.471892450893752,1
2023-12-29,Society dark product make.,Entertainment,14.37,Expense,expense,2023-12,2023,kebutuhan_sekunder,29,4,0,2.7324175575505043,1
2024-01-02,Gas teacher national weight all.,Travel,1099.9,Expense,expense,2024-01,2024,kebutuhan_sekunder,2,1,0,7.003883306076357,1
2024-01-02,Himself fire heavy.,Rent,101.1,Expense,expense,2024-01,2024,kebutuhan_pokok,2,1,0,4.625952725170619,1
2024-01-04,Allow news.,Investment,3852.0,Income,income,2024-01,2024,tabungan,4,3,0,8.256607344626158,0
2024-01-04,Man care resource.,Investment,2036.0,Income,income,2024-01,2024,tabungan,4,3,0,7.619233416226805,0
2024-01-07,Notice make.,Other,2266.0,Income,income,2024-01,2024,lainnya,7,6,1,7.726212650507529,0
2024-01-09,Occur live take media hot.,Entertainment,1436.41,Expense,expense,2024-01,2024,kebutuhan_sekunder,9,1,0,7.2705981620158475,1
2024-01-09,Wife pay good within fly.,Other,880.0,Income,income,2024-01,2024,lainnya,9,1,0,6.78105762593618,0
2024-01-10,And student give score agree.,Rent,1546.57,Expense,expense,2024-01,2024,kebutuhan_pokok,10,2,0,7.344441237784502,1
2024-01-11,Best generation group goal.,Utilities,1928.07,Expense,expense,2024-01,2024,kebutuhan_pokok,11,3,0,7.564793300479572,1
2024-01-11,Doctor fine be.,Investment,4045.0,Income,income,2024-01,2024,tabungan,11,3,0,8.305484017727691,0
2024-01-11,Boy college mrs.,Salary,1849.5,Expense,expense,2024-01,2024,income,11,3,0,7.523211151826211,1
2024-01-12,Price institution method inside.,Utilities,1386.72,Expense,expense,2024-01,2024,kebutuhan_pokok,12,4,0,7.235417391610069,1
2024-01-13,Onto worry help hope.,Investment,1348.0,Income,income,2024-01,2024,tabungan,13,5,1,7.207118856207756,0
2024-01-14,Space beyond.,Health & Fitness,1013.18,Expense,expense,2024-01,2024,lainnya,14,6,1,6.9218356831901415,1
2024-01-15,Market specific property coach.,Entertainment,554.46,Expense,expense,2024-01,2024,kebutuhan_sekunder,15,0,0,6.319796599286322,1
2024-01-16,Wide cut player wind.,Travel,911.16,Expense,expense,2024-01,2024,kebutuhan_sekunder,16,1,0,6.815815413283271,1
2024-01-16,Degree enter father of source.,Other,4696.0,Income,income,2024-01,2024,lainnya,16,1,0,8.454679286026995,0
2024-01-16,Behind front attack song little.,Health & Fitness,1426.63,Expense,expense,2024-01,2024,lainnya,16,1,0,7.263771005684926,1
2024-01-17,Somebody prepare few sound.,Entertainment,409.77,Expense,expense,2024-01,2024,kebutuhan_sekunder,17,2,0,6.018033447150127,1
2024-01-19,Finish increase economy middle public.,Travel,1376.36,Expense,expense,2024-01,2024,kebutuhan_sekunder,19,4,0,7.227923902468217,1
2024-01-19,Thing physical might.,Utilities,1962.86,Expense,expense,2024-01,2024,kebutuhan_pokok,19,4,0,7.582667203277928,1
2024-01-19,Material produce station visit environmental.,Utilities,1012.75,Expense,expense,2024-01,2024,kebutuhan_pokok,19,4,0,6.921411605429623,1
2024-01-19,Table trade various risk art.,Health & Fitness,1423.6,Expense,expense,2024-01,2024,lainnya,19,4,0,7.261646351544253,1
2024-01-20,Leg drive second she.,Salary,1169.78,Expense,expense,2024-01,2024,income,20,5,1,7.0654254723349625,1
2024-01-22,Five store ask data.,Shopping,1351.74,Expense,expense,2024-01,2024,kebutuhan_sekunder,22,0,0,7.209887444146602,1
2024-01-23,Statement position either.,Travel,1756.18,Expense,expense,2024-01,2024,kebutuhan_sekunder,23,1,0,7.471465530293169,1
2024-01-24,Draw change agree someone.,Food & Drink,1050.23,Expense,expense,2024-01,2024,kebutuhan_pokok,24,2,0,6.957716186135907,1
2024-01-25,Magazine yard instead town.,Investment,934.0,Income,income,2024-01,2024,tabungan,25,3,0,6.840546529288687,0
2024-01-26,Evening ahead smile.,Entertainment,541.29,Expense,expense,2024-01,2024,kebutuhan_sekunder,26,4,0,6.295800913699124,1
2024-01-26,Compare system white magazine after.,Travel,1369.95,Expense,expense,2024-01,2024,kebutuhan_sekunder,26,4,0,7.2232592091671535,1
2024-01-26,Own test too imagine.,Investment,2917.0,Income,income,2024-01,2024,tabungan,26,4,0,7.978653729082731,0
2024-01-27,However style.,Food & Drink,723.78,Expense,expense,2024-01,2024,kebutuhan_pokok,27,5,1,6.585868160529069,1
2024-01-28,Born same usually.,Entertainment,1487.4,Expense,expense,2024-01,2024,kebutuhan_sekunder,28,6,1,7.305456996472468,1
2024-01-30,Wear use edge this draw.,Entertainment,1026.74,Expense,expense,2024-01,2024,kebutuhan_sekunder,30,1,0,6.9351174957379484,1
2024-02-01,Forget once hope security.,Travel,1388.94,Expense,expense,2024-02,2024,kebutuhan_sekunder,1,3,0,7.237015859725456,1
2024-02-06,Design blood degree ever.,Other,3674.0,Income,income,2024-02,2024,lainnya,6,1,0,8.209308411646937,0
2024-02-07,Television argue mouth.,Health & Fitness,1932.01,Expense,expense,2024-02,2024,lainnya,7,2,0,7.566833652500692,1
2024-02-07,Nation little east everyone.,Other,2163.0,Income,income,2024-02,2024,lainnya,7,2,0,7.679713639966372,0
2024-02-10,Little happy final population.,Salary,1661.67,Expense,expense,2024-02,2024,income,10,5,1,7.416180022941355,1
2024-02-10,Real small.,Health & Fitness,1512.66,Expense,expense,2024-02,2024,lainnya,10,5,1,7.322285838103912,1
2024-02-10,Need finally when.,Entertainment,1554.53,Expense,expense,2024-02,2024,kebutuhan_sekunder,10,5,1,7.349571602554797,1
2024-02-14,Movement door kind.,Travel,903.14,Expense,expense,2024-02,2024,kebutuhan_sekunder,14,2,0,6.806984215658118,1
2024-02-14,Until truth feeling view.,Rent,382.08,Expense,expense,2024-02,2024,kebutuhan_pokok,14,2,0,5.948243844653419,1
2024-02-15,Decision three trouble.,Investment,3590.0,Income,income,2024-02,2024,tabungan,15,3,0,8.186185994226083,0
2024-02-16,Smile ever bag single.,Other,2664.0,Income,income,2024-02,2024,lainnya,16,4,0,7.887959336599945,0
2024-02-17,Say unit four institution.,Other,546.0,Income,income,2024-02,2024,lainnya,17,5,1,6.304448802421981,0
2024-02-19,Recognize media goal.,Utilities,89.48,Expense,expense,2024-02,2024,kebutuhan_pokok,19,0,0,4.505128831807865,1
2024-02-21,Law agree appear political.,Food & Drink,1549.59,Expense,expense,2024-02,2024,kebutuhan_pokok,21,2,0,7.346390782647592,1
2024-02-21,Able customer figure.,Travel,986.2,Expense,expense,2024-02,2024,kebutuhan_sekunder,21,2,0,6.894872653151124,1
2024-02-21,Book economic.,Health & Fitness,155.03,Expense,expense,2024-02,2024,lainnya,21,2,0,5.050048296453091,1
2024-02-22,Rate society floor long same.,Entertainment,1914.41,Expense,expense,2024-02,2024,kebutuhan_sekunder,22,3,0,7.55768697791549,1
2024-02-23,Reach step son.,Utilities,837.7,Expense,expense,2024-02,2024,kebutuhan_pokok,23,4,0,6.731853073990366,1
2024-02-23,Increase consider.,Rent,705.31,Expense,expense,2024-02,2024,kebutuhan_pokok,23,4,0,6.560054234604327,1
2024-02-24,Difference way type positive phone.,Health & Fitness,668.82,Expense,expense,2024-02,2024,lainnya,24,5,1,6.507009019573913,1
2024-02-24,Cup red collection husband.,Salary,1993.3,Expense,expense,2024-02,2024,income,24,5,1,7.598048390559176,1
2024-02-25,Employee become happy water bring.,Food & Drink,238.3,Expense,expense,2024-02,2024,kebutuhan_pokok,25,6,1,5.477717994914328,1
2024-02-27,Significant up still management.,Entertainment,1809.95,Expense,expense,2024-02,2024,kebutuhan_sekunder,27,1,0,7.501606848446506,1
2024-02-27,Course technology site.,Entertainment,1918.2,Expense,expense,2024-02,2024,kebutuhan_sekunder,27,1,0,7.559663711525485,1
2024-02-27,High issue deal democratic.,Health & Fitness,768.93,Expense,expense,2024-02,2024,lainnya,27,1,0,6.646299601624339,1
2024-02-28,Industry impact certainly.,Rent,777.89,Expense,expense,2024-02,2024,kebutuhan_pokok,28,2,0,6.657869829224922,1
2024-02-29,Dog late eat.,Travel,59.16,Expense,expense,2024-02,2024,kebutuhan_sekunder,29,3,0,4.097007679641584,1
2024-03-02,Beat light the window.,Health & Fitness,1033.48,Expense,expense,2024-03,2024,lainnya,2,5,1,6.941654163987597,1
2024-03-03,Require remain save.,Salary,97.26,Expense,expense,2024-03,2024,income,3,6,1,4.587617026740502,1
2024-03-05,Believe arrive.,Entertainment,647.42,Expense,expense,2024-03,2024,kebutuhan_sekunder,5,1,0,6.474538634543129,1
2024-03-05,Likely great paper.,Investment,1871.0,Income,income,2024-03,2024,tabungan,5,1,0,7.534762657037537,0
2024-03-06,Effect people.,Food & Drink,1257.6,Expense,expense,2024-03,2024,kebutuhan_pokok,6,2,0,7.137755271092833,1
2024-03-06,Provide car throughout american.,Entertainment,1731.25,Expense,expense,2024-03,2024,kebutuhan_sekunder,6,2,0,7.457176420507491,1
2024-03-06,College manage fund.,Rent,419.1,Expense,expense,2024-03,2024,kebutuhan_pokok,6,2,0,6.040492778175336,1
2024-03-07,Bed report item.,Shopping,1296.66,Expense,expense,2024-03,2024,kebutuhan_sekunder,7,3,0,7.168317921503,1
2024-03-07,Finish without.,Utilities,57.27,Expense,expense,2024-03,2024,kebutuhan_pokok,7,3,0,4.065087381154983,1
2024-03-08,Security unit executive.,Food & Drink,184.17,Expense,expense,2024-03,2024,kebutuhan_pokok,8,4,0,5.221274322049725,1
2024-03-11,Stop unit might job close.,Other,1077.0,Income,income,2024-03,2024,lainnya,11,0,0,6.982862751468942,0
2024-03-13,New type pm.,Entertainment,1822.86,Expense,expense,2024-03,2024,kebutuhan_sekunder,13,2,0,7.508710413302543,1
2024-03-15,Country approach.,Salary,1264.13,Expense,expense,2024-03,2024,income,15,4,0,7.142930162679894,1
2024-03-16,Like clear.,Food & Drink,785.11,Expense,expense,2024-03,2024,kebutuhan_pokok,16,5,1,6.667096731746659,1
2024-03-18,Break time manager kid.,Investment,1018.0,Income,income,2024-03,2024,tabungan,18,0,0,6.926577033222725,0
2024-03-26,Leader both rest challenge.,Food & Drink,1404.76,Expense,expense,2024-03,2024,kebutuhan_pokok,26,1,0,7.248333360787415,1
2024-03-27,Data exist.,Investment,2874.0,Income,income,2024-03,2024,tabungan,27,2,0,7.963807953231451,0
2024-03-28,State none production defense your.,Travel,1217.07,Expense,expense,2024-03,2024,kebutuhan_sekunder,28,3,0,7.1050229178828,1
2024-03-29,Short congress turn east marriage.,Salary,769.01,Expense,expense,2024-03,2024,income,29,4,0,6.646403501776386,1
2024-03-30,Ago race quite hour.,Food & Drink,953.24,Expense,expense,2024-03,2024,kebutuhan_pokok,30,5,1,6.860915212136319,1
2024-03-30,Child ball store process.,Utilities,1496.04,Expense,expense,2024-03,2024,kebutuhan_pokok,30,5,1,7.311245104169533,1
2024-04-03,Western order accept wide prevent.,Travel,1920.67,Expense,expense,2024-04,2024,kebutuhan_sekunder,3,2,0,7.560949878638922,1
2024-04-04,Water yourself trade someone.,Other,591.0,Income,income,2024-04,2024,lainnya,4,3,0,6.3835066348840055,0
2024-04-06,Tell soon executive.,Utilities,255.24,Expense,expense,2024-04,2024,kebutuhan_pokok,6,5,1,5.546114505300903,1
2024-04-07,Natural own.,Other,4900.0,Income,income,2024-04,2024,lainnya,7,6,1,8.497194544909547,0
2024-04-08,Effort drive side human.,Rent,616.34,Expense,expense,2024-04,2024,kebutuhan_pokok,8,0,0,6.425419925615774,1
2024-04-09,Clear single expect.,Health & Fitness,431.36,Expense,expense,2024-04,2024,lainnya,9,1,0,6.0692585745480025,1
2024-04-09,Fear song save.,Utilities,330.3,Expense,expense,2024-04,2024,kebutuhan_pokok,9,1,0,5.80302430930585,1
2024-04-10,Capital program story mention majority.,Travel,396.71,Expense,expense,2024-04,2024,kebutuhan_sekunder,10,2,0,5.985723096478868,1
2024-04-10,Environmental outside bed institution.,Investment,4996.0,Income,income,2024-04,2024,tabungan,10,2,0,8.516593011344206,0
2024-04-11,Control piece behavior message wind.,Rent,588.4,Expense,expense,2024-04,2024,kebutuhan_pokok,11,3,0,6.379105070303594,1
2024-04-13,Us money positive.,Investment,2117.0,Income,income,2024-04,2024,tabungan,13,5,1,7.658227526161352,0
2024-04-16,Life bad soon.,Salary,1903.56,Expense,expense,2024-04,2024,income,16,1,0,7.552006289754253,1
2024-04-17,Worker range feel.,Entertainment,209.09,Expense,expense,2024-04,2024,kebutuhan_sekunder,17,2,0,5.347536010335536,1
2024-04-17,Into notice necessary true message.,Entertainment,642.39,Expense,expense,2024-04,2024,kebutuhan_sekunder,17,2,0,6.466751072253305,1
2024-04-17,Including let result spend.,Travel,1389.98,Expense,expense,2024-04,2024,kebutuhan_sekunder,17,2,0,7.237763813674857,1
2024-04-18,One shoulder administration.,Other,3091.0,Income,income,2024-04,2024,lainnya,18,3,0,8.036573409707312,0
2024-04-20,Skill successful and.,Utilities,19.62,Expense,expense,2024-04,2024,kebutuhan_pokok,20,5,1,3.026261478588814,1
2024-04-21,Finish right serious.,Entertainment,1427.28,Expense,expense,2024-04,2024,kebutuhan_sekunder,21,6,1,7.264226202110039,1
2024-04-22,Space game truth special decision.,Travel,1681.82,Expense,expense,2024-04,2024,kebutuhan_sekunder,22,0,0,7.428226236599389,1
2024-04-23,Else pull its adult house.,Other,4431.0,Income,income,2024-04,2024,lainnya,23,1,0,8.39660622842712,0
2024-04-25,Pretty least if.,Health & Fitness,1551.79,Expense,expense,2024-04,2024,lainnya,25,3,0,7.347808591854672,1
2024-04-26,Peace wind guess.,Rent,359.78,Expense,expense,2024-04,2024,kebutuhan_pokok,26,4,0,5.888268354279532,1
2024-04-26,Because career course.,Travel,1718.84,Expense,expense,2024-04,2024,kebutuhan_sekunder,26,4,0,7.449986542224753,1
2024-04-30,Teacher decide possible.,Investment,2656.0,Income,income,2024-04,2024,tabungan,30,1,0,7.884952945759814,0
2024-05-02,Success teach mrs beat.,Rent,1457.58,Expense,expense,2024-05,2024,kebutuhan_pokok,2,3,0,7.285218638677708,1
2024-05-03,Listen against coach.,Food & Drink,1627.16,Expense,expense,2024-05,2024,kebutuhan_pokok,3,4,0,7.395205821831594,1
2024-05-04,White likely teacher one.,Entertainment,1813.54,Expense,expense,2024-05,2024,kebutuhan_sekunder,4,5,1,7.5035872710505425,1
2024-05-04,Notice street anything.,Salary,1311.28,Expense,expense,2024-05,2024,income,4,5,1,7.179521361368517,1
2024-05-05,Piece require.,Other,2329.0,Income,income,2024-05,2024,lainnya,5,6,1,7.753623546559746,0
2024-05-05,Say other never fact.,Travel,276.42,Expense,expense,2024-05,2024,kebutuhan_sekunder,5,6,1,5.625532603335144,1
2024-05-14,Main opportunity particularly question.,Rent,799.6,Expense,expense,2024-05,2024,kebutuhan_pokok,14,1,0,6.685361446558473,1
2024-05-15,Research month instead.,Entertainment,1697.48,Expense,expense,2024-05,2024,kebutuhan_sekunder,15,2,0,7.437489012435639,1
2024-05-17,As throughout individual list manager.,Utilities,1516.84,Expense,expense,2024-05,2024,kebutuhan_pokok,17,4,0,7.325043550555878,1
2024-05-20,Recently again explain court.,Investment,1967.0,Income,income,2024-05,2024,tabungan,20,0,0,7.584773077612199,0
2024-05-22,Discussion detail training fund.,Utilities,1474.48,Expense,expense,2024-05,2024,kebutuhan_pokok,22,2,0,7.296738639563917,1
2024-05-23,Third rich hospital.,Health & Fitness,90.44,Expense,expense,2024-05,2024,lainnya,23,3,0,4.515683019486556,1
2024-05-25,Somebody son suddenly perform.,Entertainment,135.09,Expense,expense,2024-05,2024,kebutuhan_sekunder,25,5,1,4.913316431572226,1
2024-05-26,Project can.,Food & Drink,1340.49,Expense,expense,2024-05,2024,kebutuhan_pokok,26,6,1,7.201536215495741,1
2024-05-27,Paper beyond indeed.,Health & Fitness,782.31,Expense,expense,2024-05,2024,lainnya,27,0,0,6.663528530792404,1
2024-05-27,Doctor news yourself.,Food & Drink,89.41,Expense,expense,2024-05,2024,kebutuhan_pokok,27,0,0,4.5043548807492755,1
2024-05-31,Ground city still.,Rent,1410.44,Expense,expense,2024-05,2024,kebutuhan_pokok,31,4,0,7.25236573881981,1
2024-06-01,Southern front.,Travel,1671.4,Expense,expense,2024-06,2024,kebutuhan_sekunder,1,5,1,7.42201499948241,1
2024-06-02,Dinner no main year size.,Utilities,759.55,Expense,expense,2024-06,2024,kebutuhan_pokok,2,6,1,6.634041855757752,1
2024-06-02,Environment character real middle prove.,Rent,1038.16,Expense,expense,2024-06,2024,kebutuhan_pokok,2,6,1,6.94616797346855,1
2024-06-03,Sometimes while sense window.,Entertainment,1037.58,Expense,expense,2024-06,2024,kebutuhan_sekunder,3,0,0,6.945609674533106,1
2024-06-04,Among black picture that treat.,Health & Fitness,978.85,Expense,expense,2024-06,2024,lainnya,4,1,0,6.887399498725063,1
2024-06-06,Remain seven marriage.,Food & Drink,1008.66,Expense,expense,2024-06,2024,kebutuhan_pokok,6,3,0,6.917368919498108,1
2024-06-07,Positive free case.,Investment,2384.0,Income,income,2024-06,2024,tabungan,7,4,0,7.776954403322442,0
2024-06-09,Wide shoulder according strong.,Other,2232.0,Income,income,2024-06,2024,lainnya,9,6,1,7.711101251840158,0
2024-06-10,Expert commercial entire resource.,Investment,3467.0,Income,income,2024-06,2024,tabungan,10,0,0,8.151333337900432,0
2024-06-12,Picture early send morning.,Rent,1325.61,Expense,expense,2024-06,2024,kebutuhan_pokok,12,2,0,7.190382095130284,1
2024-06-13,Soon including important.,Health & Fitness,1443.31,Expense,expense,2024-06,2024,lainnya,13,3,0,7.275386977852452,1
2024-06-13,Some gun ahead certainly act.,Salary,963.25,Expense,expense,2024-06,2024,income,13,3,0,6.8713505970883375,1
2024-06-14,Be fire.,Shopping,54.67,Expense,expense,2024-06,2024,kebutuhan_sekunder,14,4,0,4.019441402195416,1
2024-06-15,Article service produce political.,Investment,1603.0,Income,income,2024-06,2024,tabungan,15,5,1,7.38025578842646,0
2024-06-16,Within woman.,Food & Drink,1782.69,Expense,expense,2024-06,2024,kebutuhan_pokok,16,6,1,7.486439531224609,1
2024-06-17,Information though red.,Investment,2615.0,Income,income,2024-06,2024,tabungan,17,0,0,7.86940171257709,0
2024-06-21,Training account evidence month.,Shopping,1202.72,Expense,expense,2024-06,2024,kebutuhan_sekunder,21,4,0,7.0931720406833945,1
2024-06-21,Land day name small.,Food & Drink,1758.23,Expense,expense,2024-06,2024,kebutuhan_pokok,21,4,0,7.47263149230115,1
2024-06-22,Thought sit identify culture.,Travel,1895.04,Expense,expense,2024-06,2024,kebutuhan_sekunder,22,5,1,7.547522779638841,1
2024-06-23,Already free.,Salary,1735.93,Expense,expense,2024-06,2024,income,23,6,1,7.459874466062339,1
2024-06-23,Yeah exist behavior necessary miss.,Other,1669.0,Income,income,2024-06,2024,lainnya,23,6,1,7.4205789054108005,0
